,model_name,fold,data_type,criterion,num_trees,run,with_title,f1_IAS,f1_SUA,f1_VA,f1_weighted,f1_macro,f1_micro,recall_IAS,recall_SUA,recall_VA,recall_weighted,recall_macro,recall_micro,precision_IAS,precision_SUA,precision_VA,precision_weighted,precision_macro,precision_micro,accuracy
0,Random Forest,4,MultiLabel,gini,700,0,False,0.7623220153340635,0.24050632911392406,0.1258426966292135,0.4290230660057335,0.376223680359067,0.4946236559139785,0.655367231638418,0.1391941391941392,0.06763285024154589,0.3399014778325123,0.28739807369136766,0.3399014778325123,0.9109947643979057,0.8837209302325582,0.9032258064516129,0.9022409833495436,0.8993138336940256,0.9078947368421053,0.8865511551155115
0,Random Forest,0,MultiLabel,entropy,700,0,False,0.6825208085612366,0.042704626334519574,0.10933940774487472,0.34423381967184585,0.2781882808802103,0.40614990390775146,0.5404896421845574,0.021897810218978103,0.05811138014527845,0.2602627257799672,0.206832944182938,0.2602627257799672,0.9258064516129032,0.8571428571428571,0.9230769230769231,0.9094344317687715,0.9020087439442278,0.924198250728863,0.8747249724972497
0,Random Forest,1,MultiLabel,entropy,700,0,False,0.7058823529411765,0.12837837837837837,0.0871559633027523,0.36566165151218283,0.30713889820743573,0.43026891807379614,0.5773584905660377,0.06934306569343066,0.04589371980676329,0.2824302134646962,0.2308650920220772,0.2824302134646962,0.9080118694362018,0.8636363636363636,0.8636363636363636,0.8829459022848974,0.8784281989029764,0.9028871391076115,0.8759625962596259
0,Random Forest,2,MultiLabel,entropy,700,0,False,0.6771844660194175,0.1016949152542373,0.10933940774487472,0.35471156697564077,0.29607292967284315,0.40821566110397944,0.5264150943396226,0.05474452554744526,0.057971014492753624,0.26108374384236455,0.21304354479327384,0.26108374384236455,0.9489795918367347,0.7142857142857143,0.96,0.8999289568043968,0.874421768707483,0.9352941176470588,0.8748624862486248
0,Random Forest,3,MultiLabel,entropy,700,0,False,0.6967592592592593,0.0636042402826855,0.07373271889400922,0.3430775614827255,0.27803207281198467,0.41239721695129666,0.5668549905838042,0.03296703296703297,0.03864734299516908,0.2676518883415435,0.21282312218200206,0.2676518883415435,0.9039039039039038,0.9,0.8,0.8677118004704212,0.8679679679679678,0.8980716253443526,0.8743124312431243
0,Random Forest,4,MultiLabel,entropy,700,0,False,0.7264367816091954,0.11683848797250859,0.07834101382488479,0.3695139720644334,0.3072054278021963,0.438871473354232,0.5951035781544256,0.06227106227106227,0.04106280193236715,0.28735632183908044,0.23281248078595165,0.28735632183908044,0.9321533923303835,0.9444444444444444,0.85,0.9069842238594146,0.9088659455916094,0.9283819628647215,0.878987898789879
0,Random Forest,0,MultiLabel,log_loss,800,0,False,0.6879432624113475,0.04964539007092199,0.10933940774487472,0.34815918277380253,0.28230935340904806,0.41097638800255265,0.5480225988700564,0.025547445255474453,0.05811138014527845,0.264367816091954,0.21056047475693648,0.26436781609195403,0.9238095238095239,0.875,0.9230769230769231,0.9125809740341762,0.9072954822954823,0.9226361031518625,0.8751375137513752
0,Random Forest,1,MultiLabel,log_loss,800,0,False,0.7088607594936709,0.13468013468013468,0.0871559633027523,0.3683753105429737,0.3102322858255193,0.4332084893882647,0.5811320754716981,0.072992700729927,0.04589371980676329,0.2848932676518883,0.2333394986694628,0.2848932676518883,0.9085545722713865,0.8695652173913043,0.8636363636363636,0.8845158024749645,0.8805853844330181,0.9036458333333334,0.8763751375137514
0,Random Forest,2,MultiLabel,log_loss,800,0,False,0.6779661016949152,0.1016949152542373,0.10933940774487472,0.35505168758977357,0.29633347489800904,0.40897435897435896,0.5283018867924528,0.05474452554744526,0.057971014492753624,0.2619047619047619,0.2136724756108839,0.2619047619047619,0.9459459459459459,0.7142857142857143,0.96,0.8986088974266314,0.8734105534105533,0.9327485380116959,0.8748624862486248
0,Random Forest,3,MultiLabel,log_loss,800,0,False,0.6974595842956121,0.0636042402826855,0.08695652173913043,0.3478776657291816,0.282673448772476,0.416141235813367,0.568738229755179,0.03296703296703297,0.04589371980676329,0.270935960591133,0.2158663275096584,0.270935960591133,0.9014925373134328,0.9,0.8260869565217391,0.8755275347400927,0.8758598312783907,0.8967391304347826,0.8747249724972497
0,Random Forest,4,MultiLabel,log_loss,800,0,False,0.7241379310344828,0.1103448275862069,0.07834101382488479,0.36705628820512903,0.3042745908151915,0.4366373902132999,0.5932203389830508,0.05860805860805861,0.04106280193236715,0.2857142857142857,0.23096373317449218,0.2857142857142857,0.9292035398230089,0.9411764705882353,0.85,0.9049657275177387,0.9067933368037481,0.925531914893617,0.8785753575357536
0,Random Forest,0,MultiLabel,gini,800,0,False,0.7413984461709212,0.2077922077922078,0.16593886462882096,0.4262318480652932,0.37170983953064995,0.48470305938812236,0.6290018832391714,0.11678832116788321,0.09200968523002422,0.33169129720853857,0.27926662987902623,0.33169129720853857,0.9027027027027027,0.9411764705882353,0.8444444444444444,0.8916034840984131,0.8961078725784608,0.8997772828507795,0.8843509350935094
0,Random Forest,1,MultiLabel,gini,800,0,False,0.7508232711306256,0.2229299363057325,0.1615720524017467,0.43178158123261534,0.3784417532793683,0.4919786096256685,0.6452830188679245,0.12773722627737227,0.0893719806763285,0.3399014778325123,0.2874640752738751,0.3399014778325123,0.8976377952755905,0.875,0.8409090909090909,0.8732630501908264,0.8711822953948939,0.8903225806451613,0.8842134213421342
0,Random Forest,2,MultiLabel,gini,800,0,False,0.7372013651877133,0.18122977346278318,0.15894039735099338,0.41557882264499335,0.3591238453338299,0.4728823887873248,0.6113207547169811,0.10218978102189781,0.08695652173913043,0.3185550082101806,0.2668223524926698,0.3185550082101806,0.9283667621776505,0.8,0.9230769230769231,0.8976914861313636,0.8838145617515245,0.91725768321513,0.8828382838283828
0,Random Forest,3,MultiLabel,gini,800,0,False,0.7358078602620087,0.17275747508305647,0.16630196936542668,0.41603101790976,0.35828910157016397,0.47909199522102747,0.6346516007532956,0.09523809523809523,0.09178743961352658,0.32922824302134646,0.27389237853497245,0.32922824302134646,0.8753246753246753,0.9285714285714286,0.8837209302325582,0.8901131918831542,0.895872344709554,0.8793859649122807,0.8827007700770076
0,Random Forest,4,MultiLabel,gini,800,0,False,0.7609649122807017,0.24050632911392406,0.13392857142857142,0.4311798233502319,0.3784666042743991,0.49522673031026254,0.6534839924670434,0.1391941391941392,0.07246376811594203,0.34072249589490966,0.28838063325904156,0.34072249589490966,0.910761154855643,0.8837209302325582,0.8823529411764706,0.8950444210417846,0.892278342088224,0.9061135371179039,0.8865511551155115
0,Random Forest,0,MultiLabel,entropy,800,0,False,0.6879432624113475,0.04964539007092199,0.10933940774487472,0.34815918277380253,0.28230935340904806,0.41097638800255265,0.5480225988700564,0.025547445255474453,0.05811138014527845,0.264367816091954,0.21056047475693648,0.26436781609195403,0.9238095238095239,0.875,0.9230769230769231,0.9125809740341762,0.9072954822954823,0.9226361031518625,0.8751375137513752
0,Random Forest,1,MultiLabel,entropy,800,0,False,0.7088607594936709,0.13468013468013468,0.0871559633027523,0.3683753105429737,0.3102322858255193,0.4332084893882647,0.5811320754716981,0.072992700729927,0.04589371980676329,0.2848932676518883,0.2333394986694628,0.2848932676518883,0.9085545722713865,0.8695652173913043,0.8636363636363636,0.8845158024749645,0.8805853844330181,0.9036458333333334,0.8763751375137514
0,Random Forest,2,MultiLabel,entropy,800,0,False,0.6779661016949152,0.1016949152542373,0.10933940774487472,0.35505168758977357,0.29633347489800904,0.40897435897435896,0.5283018867924528,0.05474452554744526,0.057971014492753624,0.2619047619047619,0.2136724756108839,0.2619047619047619,0.9459459459459459,0.7142857142857143,0.96,0.8986088974266314,0.8734105534105533,0.9327485380116959,0.8748624862486248
0,Random Forest,3,MultiLabel,entropy,800,0,False,0.6974595842956121,0.0636042402826855,0.08695652173913043,0.3478776657291816,0.282673448772476,0.416141235813367,0.568738229755179,0.03296703296703297,0.04589371980676329,0.270935960591133,0.2158663275096584,0.270935960591133,0.9014925373134328,0.9,0.8260869565217391,0.8755275347400927,0.8758598312783907,0.8967391304347826,0.8747249724972497
0,Random Forest,4,MultiLabel,entropy,800,0,False,0.7241379310344828,0.1103448275862069,0.07834101382488479,0.36705628820512903,0.3042745908151915,0.4366373902132999,0.5932203389830508,0.05860805860805861,0.04106280193236715,0.2857142857142857,0.23096373317449218,0.2857142857142857,0.9292035398230089,0.9411764705882353,0.85,0.9049657275177387,0.9067933368037481,0.925531914893617,0.8785753575357536
0,Random Forest,0,MultiLabel,log_loss,900,0,False,0.6910377358490566,0.03571428571428571,0.11337868480725624,0.3477439645705748,0.2800435687901995,0.4117272147864882,0.551789077212806,0.01824817518248175,0.06053268765133172,0.2651888341543514,0.21018998001553982,0.2651888341543514,0.9242902208201893,0.8333333333333334,0.8928571428571429,0.8931703124703233,0.8834935656702219,0.9202279202279202,0.8754125412541254
0,Random Forest,1,MultiLabel,log_loss,900,0,False,0.7058823529411765,0.12837837837837837,0.09153318077803203,0.36714947420082467,0.30859797069919565,0.43125,0.5773584905660377,0.06934306569343066,0.04830917874396135,0.2832512315270936,0.23167024500114322,0.2832512315270936,0.9080118694362018,0.8636363636363636,0.8695652173913043,0.8849611284380547,0.8804044834879566,0.9031413612565445,0.8761001100110011
0,Random Forest,2,MultiLabel,log_loss,900,0,False,0.6747572815533981,0.09523809523809523,0.10933940774487472,0.35220288351799445,0.293111594845456,0.4059087989723828,0.5245283018867924,0.051094890510948905,0.057971014492753624,0.2594417077175698,0.21119806896349835,0.2594417077175698,0.9455782312925171,0.7,0.96,0.8952351909565139,0.8685260770975057,0.9321533923303835,0.8744499449944995
0,Random Forest,3,MultiLabel,log_loss,900,0,False,0.6967592592592593,0.07042253521126761,0.08256880733944955,0.3476091995220647,0.2832502006033255,0.4154040404040404,0.5668549905838042,0.03663003663003663,0.043478260869565216,0.27011494252873564,0.21565442936113532,0.27011494252873564,0.9039039039039038,0.9090909090909091,0.8181818181818182,0.8759294448949622,0.8770588770588771,0.8989071038251366,0.8747249724972497
0,Random Forest,4,MultiLabel,log_loss,900,0,False,0.7256027554535017,0.1103448275862069,0.07834101382488479,0.3676948939247506,0.30476286562153115,0.43761755485893417,0.5951035781544256,0.05860805860805861,0.04106280193236715,0.28653530377668307,0.23159147956495044,0.28653530377668307,0.9294117647058824,0.9411764705882353,0.85,0.9050565053607651,0.9068627450980392,0.9257294429708223,0.8787128712871287
0,Random Forest,0,MultiLabel,gini,900,0,False,0.7427937915742794,0.21359223300970873,0.1703056768558952,0.42962563194752645,0.37556390047996113,0.487717195925704,0.6308851224105462,0.12043795620437957,0.09443099273607748,0.3341543513957307,0.28191802378366776,0.3341543513957307,0.9029649595687331,0.9428571428571428,0.8666666666666667,0.8996310213523709,0.9041629230308476,0.9024390243902439,0.8847634763476347
0,Random Forest,1,MultiLabel,gini,900,0,False,0.7549234135667396,0.21725239616613418,0.16122004357298475,0.432168853677429,0.3777986177686195,0.49347568208778175,0.6509433962264151,0.12408759124087591,0.0893719806763285,0.3415435139573071,0.2881343227145398,0.3415435139573071,0.8984375,0.8717948717948718,0.8222222222222222,0.8665383168077134,0.8641515313390314,0.8888888888888888,0.8844884488448845
0,Random Forest,2,MultiLabel,gini,900,0,False,0.7386363636363636,0.18122977346278318,0.15077605321507762,0.41342817461996506,0.3568807301047415,0.4719512195121951,0.6132075471698113,0.10218978102189781,0.0821256038647343,0.31773399014778325,0.2658409773521478,0.31773399014778325,0.9285714285714286,0.8,0.918918918918919,0.8963672328204348,0.8824967824967825,0.9170616113744076,0.8827007700770076
0,Random Forest,3,MultiLabel,gini,900,0,False,0.737186477644493,0.17275747508305647,0.15824175824175823,0.41389236308619715,0.35606190365643586,0.4781829049611476,0.6365348399246704,0.09523809523809523,0.08695652173913043,0.3284072249589491,0.2729098189672987,0.3284072249589491,0.8756476683937824,0.9285714285714286,0.8780487804878049,0.888326032051765,0.8940892924843387,0.8791208791208791,0.8825632563256326
0,Random Forest,4,MultiLabel,gini,900,0,False,0.7609649122807017,0.22364217252396165,0.13392857142857142,0.4273999261835162,0.3728452187444116,0.49252839210998206,0.6534839924670434,0.1282051282051282,0.07246376811594203,0.33825944170771755,0.28471762959603786,0.33825944170771755,0.910761154855643,0.875,0.8823529411764706,0.893089729782763,0.8893713653440378,0.9054945054945055,0.8861386138613861
0,Random Forest,0,MultiLabel,entropy,900,0,False,0.6910377358490566,0.03571428571428571,0.11337868480725624,0.3477439645705748,0.2800435687901995,0.4117272147864882,0.551789077212806,0.01824817518248175,0.06053268765133172,0.2651888341543514,0.21018998001553982,0.2651888341543514,0.9242902208201893,0.8333333333333334,0.8928571428571429,0.8931703124703233,0.8834935656702219,0.9202279202279202,0.8754125412541254
0,Random Forest,1,MultiLabel,entropy,900,0,False,0.7058823529411765,0.12837837837837837,0.09153318077803203,0.36714947420082467,0.30859797069919565,0.43125,0.5773584905660377,0.06934306569343066,0.04830917874396135,0.2832512315270936,0.23167024500114322,0.2832512315270936,0.9080118694362018,0.8636363636363636,0.8695652173913043,0.8849611284380547,0.8804044834879566,0.9031413612565445,0.8761001100110011
0,Random Forest,2,MultiLabel,entropy,900,0,False,0.6747572815533981,0.09523809523809523,0.10933940774487472,0.35220288351799445,0.293111594845456,0.4059087989723828,0.5245283018867924,0.051094890510948905,0.057971014492753624,0.2594417077175698,0.21119806896349835,0.2594417077175698,0.9455782312925171,0.7,0.96,0.8952351909565139,0.8685260770975057,0.9321533923303835,0.8744499449944995
0,Random Forest,3,MultiLabel,entropy,900,0,False,0.6967592592592593,0.07042253521126761,0.08256880733944955,0.3476091995220647,0.2832502006033255,0.4154040404040404,0.5668549905838042,0.03663003663003663,0.043478260869565216,0.27011494252873564,0.21565442936113532,0.27011494252873564,0.9039039039039038,0.9090909090909091,0.8181818181818182,0.8759294448949622,0.8770588770588771,0.8989071038251366,0.8747249724972497
0,Random Forest,4,MultiLabel,entropy,900,0,False,0.7256027554535017,0.1103448275862069,0.07834101382488479,0.3676948939247506,0.30476286562153115,0.43761755485893417,0.5951035781544256,0.05860805860805861,0.04106280193236715,0.28653530377668307,0.23159147956495044,0.28653530377668307,0.9294117647058824,0.9411764705882353,0.85,0.9050565053607651,0.9068627450980392,0.9257294429708223,0.8787128712871287
0,Random Forest,0,MultiLabel,log_loss,1000,0,False,0.69185360094451,0.042704626334519574,0.11337868480725624,0.3496721892796305,0.28264563736209525,0.4130019120458891,0.551789077212806,0.021897810218978103,0.06053268765133172,0.2660098522167488,0.21140652502770527,0.2660098522167488,0.9272151898734177,0.8571428571428571,0.8928571428571429,0.8998016491625023,0.8924050632911392,0.9230769230769231,0.8754125412541254
0,Random Forest,1,MultiLabel,log_loss,1000,0,False,0.7103448275862069,0.13468013468013468,0.0958904109589041,0.3719899389655442,0.31363845774174853,0.43613707165109034,0.5830188679245283,0.072992700729927,0.050724637681159424,0.28735632183908044,0.2355787354452049,0.28735632183908044,0.9088235294117647,0.8695652173913043,0.875,0.8884953531637542,0.884462915601023,0.9043927648578811,0.8767876787678768
0,Random Forest,2,MultiLabel,log_loss,1000,0,False,0.6731707317073171,0.1016949152542373,0.10933940774487472,0.35296503234065457,0.2947350182354764,0.40540540540540543,0.5207547169811321,0.05474452554744526,0.057971014492753624,0.25862068965517243,0.21115675234044365,0.25862068965517243,0.9517241379310345,0.7142857142857143,0.96,0.9011232174201428,0.8753366174055829,0.9375,0.8745874587458746
0,Random Forest,3,MultiLabel,log_loss,1000,0,False,0.6974595842956121,0.0636042402826855,0.08695652173913043,0.3478776657291816,0.282673448772476,0.416141235813367,0.568738229755179,0.03296703296703297,0.04589371980676329,0.270935960591133,0.2158663275096584,0.270935960591133,0.9014925373134328,0.9,0.8260869565217391,0.8755275347400927,0.8758598312783907,0.8967391304347826,0.8747249724972497
0,Random Forest,4,MultiLabel,log_loss,1000,0,False,0.7249712313003452,0.11683848797250859,0.08275862068965517,0.37037660098727043,0.3081894466541697,0.438871473354232,0.5932203389830508,0.06227106227106227,0.043478260869565216,0.28735632183908044,0.23298988737455942,0.28735632183908044,0.9319526627218935,0.9444444444444444,0.8571428571428571,0.909324581359443,0.911179988103065,0.9283819628647215,0.878987898789879
0,Random Forest,0,MultiLabel,gini,1000,0,False,0.7441860465116279,0.21359223300970873,0.16630196936542668,0.4288750212563677,0.3746934162955878,0.487717195925704,0.632768361581921,0.12043795620437957,0.09200968523002422,0.3341543513957307,0.28173866767210826,0.3341543513957307,0.9032258064516129,0.9428571428571428,0.8636363636363636,0.8987172237688684,0.9032397709817065,0.9024390243902439,0.8847634763476347
0,Random Forest,1,MultiLabel,gini,1000,0,False,0.7535596933187295,0.2229299363057325,0.1572052401746725,0.4314880208858881,0.3778982899330448,0.49258160237388726,0.6490566037735849,0.12773722627737227,0.08695652173913043,0.34072249589490966,0.2879167839300292,0.34072249589490966,0.8981723237597912,0.875,0.8181818181818182,0.8657706111001331,0.8637847139805365,0.8886509635974305,0.8844884488448845
0,Random Forest,2,MultiLabel,gini,1000,0,False,0.7400681044267877,0.1870967741935484,0.15486725663716813,0.4167616221042835,0.3606773784191681,0.47474132684114423,0.6150943396226415,0.10583941605839416,0.08454106280193237,0.32019704433497537,0.2684916061609894,0.32019704433497537,0.9287749287749287,0.8055555555555556,0.9210526315789473,0.8984308078379463,0.885127705303144,0.9176470588235294,0.8831133113311331
0,Random Forest,3,MultiLabel,gini,1000,0,False,0.7344262295081967,0.16666666666666666,0.16228070175438597,0.4126966653490708,0.35445786597641643,0.476361460203471,0.632768361581921,0.09157509157509157,0.0893719806763285,0.32676518883415434,0.271238477944447,0.32676518883415434,0.875,0.9259259259259259,0.8809523809523809,0.8884376547553888,0.8939594356261024,0.8785871964679912,0.8822882288228823
0,Random Forest,4,MultiLabel,gini,1000,0,False,0.76013143483023,0.23492063492063492,0.13392857142857142,0.42956449408835307,0.37632688039314544,0.49403341288782815,0.6534839924670434,0.13553113553113552,0.07246376811594203,0.3399014778325123,0.2871596320380403,0.3399014778325123,0.9083769633507853,0.8809523809523809,0.8823529411764706,0.8933844705963266,0.8905607618265456,0.9039301310043668,0.8862761276127613
0,Random Forest,0,MultiLabel,entropy,1000,0,False,0.69185360094451,0.042704626334519574,0.11337868480725624,0.3496721892796305,0.28264563736209525,0.4130019120458891,0.551789077212806,0.021897810218978103,0.06053268765133172,0.2660098522167488,0.21140652502770527,0.2660098522167488,0.9272151898734177,0.8571428571428571,0.8928571428571429,0.8998016491625023,0.8924050632911392,0.9230769230769231,0.8754125412541254
0,Random Forest,1,MultiLabel,entropy,1000,0,False,0.7103448275862069,0.13468013468013468,0.0958904109589041,0.3719899389655442,0.31363845774174853,0.43613707165109034,0.5830188679245283,0.072992700729927,0.050724637681159424,0.28735632183908044,0.2355787354452049,0.28735632183908044,0.9088235294117647,0.8695652173913043,0.875,0.8884953531637542,0.884462915601023,0.9043927648578811,0.8767876787678768
0,Random Forest,2,MultiLabel,entropy,1000,0,False,0.6731707317073171,0.1016949152542373,0.10933940774487472,0.35296503234065457,0.2947350182354764,0.40540540540540543,0.5207547169811321,0.05474452554744526,0.057971014492753624,0.25862068965517243,0.21115675234044365,0.25862068965517243,0.9517241379310345,0.7142857142857143,0.96,0.9011232174201428,0.8753366174055829,0.9375,0.8745874587458746
0,Random Forest,3,MultiLabel,entropy,1000,0,False,0.6974595842956121,0.0636042402826855,0.08695652173913043,0.3478776657291816,0.282673448772476,0.416141235813367,0.568738229755179,0.03296703296703297,0.04589371980676329,0.270935960591133,0.2158663275096584,0.270935960591133,0.9014925373134328,0.9,0.8260869565217391,0.8755275347400927,0.8758598312783907,0.8967391304347826,0.8747249724972497
0,Random Forest,4,MultiLabel,entropy,1000,0,False,0.7249712313003452,0.11683848797250859,0.08275862068965517,0.37037660098727043,0.3081894466541697,0.438871473354232,0.5932203389830508,0.06227106227106227,0.043478260869565216,0.28735632183908044,0.23298988737455942,0.28735632183908044,0.9319526627218935,0.9444444444444444,0.8571428571428571,0.909324581359443,0.911179988103065,0.9283819628647215,0.878987898789879
